"","domainID","plotID","siteID","subsampleID","date2","Year","Month","Day","Time","totalWeight","subsampleWeight","nobycatch","individualCount","genus","scientificName","totalsub","percent","totalCount","totalSpeciesCount","doy"
"6280","D19","HEAL_036","HEAL","HEAL_036.20150825.0827.S.01",2015-08-25,"2015","08","25","16:27Z",0.055,0.055,0.045,19,"Aedes","Aedes punctor",161695,0.000117505179504623,132295.909090909,15.5454545454545,237
"6281","D19","HEAL_036","HEAL","HEAL_036.20150825.0827.S.01",2015-08-25,"2015","08","25","16:27Z",0.055,0.055,0.045,1,"Aedes","Aedes excrucians",161695,6.18448313182226e-06,132295.909090909,0.818181818181818,237
"6282","D19","HEAL_036","HEAL","HEAL_036.20150825.0827.S.01",2015-08-25,"2015","08","25","16:27Z",0.055,0.055,0.045,6,"Aedes","Aedes communis",161695,3.71068987909335e-05,132295.909090909,4.90909090909091,237
"6283","D19","HEAL_044","HEAL","HEAL_044.20150825.0835.S.01",2015-08-25,"2015","08","25","16:35Z",0.06,0.06,0.05,1,"Aedes","Aedes excrucians",161695,6.18448313182226e-06,134745.833333333,0.833333333333333,237
"6284","D19","HEAL_044","HEAL","HEAL_044.20150825.0835.S.01",2015-08-25,"2015","08","25","16:35Z",0.06,0.06,0.05,2,"Aedes","Aedes communis",161695,1.23689662636445e-05,134745.833333333,1.66666666666667,237
"6285","D19","HEAL_044","HEAL","HEAL_044.20150825.0835.S.01",2015-08-25,"2015","08","25","16:35Z",0.06,0.06,0.05,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,134745.833333333,0.833333333333333,237
"6286","D19","HEAL_044","HEAL","HEAL_044.20150825.0835.S.01",2015-08-25,"2015","08","25","16:35Z",0.06,0.06,0.05,25,"Aedes","Aedes punctor",161695,0.000154612078295556,134745.833333333,20.8333333333333,237
"6287","D19","HEAL_041","HEAL","HEAL_041.20150825.1752.S.01",2015-08-26,"2015","08","26","01:52Z",0.06,0.06,0.015,6,"Aedes","Aedes sp.",161695,3.71068987909335e-05,40423.75,1.5,238
"6288","D19","HEAL_041","HEAL","HEAL_041.20150825.1752.S.01",2015-08-26,"2015","08","26","01:52Z",0.06,0.06,0.015,2,"Aedes","Aedes punctor",161695,1.23689662636445e-05,40423.75,0.5,238
"6289","D19","HEAL_040","HEAL","HEAL_040.20150825.1801.S.01",2015-08-26,"2015","08","26","02:01Z",0.035,0.035,0.015,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,69297.8571428572,0.428571428571429,238
"6290","D19","HEAL_040","HEAL","HEAL_040.20150825.1801.S.01",2015-08-26,"2015","08","26","02:01Z",0.035,0.035,0.015,10,"Aedes","Aedes punctor",161695,6.18448313182226e-05,69297.8571428572,4.28571428571429,238
"6291","D19","HEAL_042","HEAL","HEAL_042.20150825.1807.S.01",2015-08-26,"2015","08","26","02:07Z",0.02,0.02,0.015,1,"Aedes","Aedes hexodontus",161695,6.18448313182226e-06,121271.25,0.75,238
"6292","D19","HEAL_042","HEAL","HEAL_042.20150825.1807.S.01",2015-08-26,"2015","08","26","02:07Z",0.02,0.02,0.015,1,"Aedes","Aedes communis",161695,6.18448313182226e-06,121271.25,0.75,238
"6293","D19","HEAL_035","HEAL","HEAL_035.20150825.1815.S.01",2015-08-26,"2015","08","26","02:15Z",0.015,0.015,0.005,1,"Aedes","Aedes communis",161695,6.18448313182226e-06,53898.3333333333,0.333333333333333,238
"6294","D19","HEAL_043","HEAL","HEAL_043.20150825.1821.S.01",2015-08-26,"2015","08","26","02:21Z",0.015,0.015,0.005,2,"Aedes","Aedes communis",161695,1.23689662636445e-05,53898.3333333333,0.666666666666667,238
"6295","D19","HEAL_037","HEAL","HEAL_037.20150825.1829.S.01",2015-08-26,"2015","08","26","02:29Z",0.03,0.03,0.01,1,"Aedes","Aedes cinereus",161695,6.18448313182226e-06,53898.3333333333,0.333333333333333,238
"6296","D19","HEAL_037","HEAL","HEAL_037.20150825.1829.S.01",2015-08-26,"2015","08","26","02:29Z",0.03,0.03,0.01,4,"Aedes","Aedes punctor",161695,2.4737932527289e-05,53898.3333333333,1.33333333333333,238
"6297","D19","HEAL_038","HEAL","HEAL_038.20150825.1840.S.01",2015-08-26,"2015","08","26","02:40Z",0.015,0.015,0.005,3,"Aedes","Aedes punctor",161695,1.85534493954668e-05,53898.3333333333,1,238
"6298","D19","HEAL_039","HEAL","HEAL_039.20150825.1848.S.01",2015-08-26,"2015","08","26","02:48Z",0.025,0.025,0.01,2,"Aedes","Aedes punctor",161695,1.23689662636445e-05,64678,0.8,238
"6299","D19","HEAL_039","HEAL","HEAL_039.20150825.1848.S.01",2015-08-26,"2015","08","26","02:48Z",0.025,0.025,0.01,2,"Aedes","Aedes sp.",161695,1.23689662636445e-05,64678,0.8,238
"6300","D19","HEAL_036","HEAL","HEAL_036.20150825.1854.S.01",2015-08-26,"2015","08","26","02:54Z",0.025,0.025,0.005,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,32339,0.2,238
"6301","D19","HEAL_036","HEAL","HEAL_036.20150825.1854.S.01",2015-08-26,"2015","08","26","02:54Z",0.025,0.025,0.005,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,32339,0.2,238
"6302","D19","HEAL_036","HEAL","HEAL_036.20150825.1854.S.01",2015-08-26,"2015","08","26","02:54Z",0.025,0.025,0.005,1,"Aedes","Aedes communis",161695,6.18448313182226e-06,32339,0.2,238
"6303","D19","HEAL_044","HEAL","HEAL_044.20150825.1900.S.01",2015-08-26,"2015","08","26","03:00Z",0.03,0.03,0.015,4,"Aedes","Aedes punctor",161695,2.4737932527289e-05,80847.5,2,238
"6304","D19","HEAL_044","HEAL","HEAL_044.20150825.1900.S.01",2015-08-26,"2015","08","26","03:00Z",0.03,0.03,0.015,1,"Aedes","Aedes pullatus",161695,6.18448313182226e-06,80847.5,0.5,238
"6305","D19","HEAL_044","HEAL","HEAL_044.20150825.1900.S.01",2015-08-26,"2015","08","26","03:00Z",0.03,0.03,0.015,1,"Aedes","Aedes cinereus",161695,6.18448313182226e-06,80847.5,0.5,238
"6306","D19","HEAL_041","HEAL","HEAL_041.20150826.0651.S.01",2015-08-26,"2015","08","26","14:51Z",0.085,0.085,0.03,1,"Aedes","Aedes excrucians",161695,6.18448313182226e-06,57068.8235294118,0.352941176470588,238
"6307","D19","HEAL_041","HEAL","HEAL_041.20150826.0651.S.01",2015-08-26,"2015","08","26","14:51Z",0.085,0.085,0.03,1,"Aedes","Aedes hexodontus",161695,6.18448313182226e-06,57068.8235294118,0.352941176470588,238
"6308","D19","HEAL_041","HEAL","HEAL_041.20150826.0651.S.01",2015-08-26,"2015","08","26","14:51Z",0.085,0.085,0.03,1,"Aedes","Aedes vexans",161695,6.18448313182226e-06,57068.8235294118,0.352941176470588,238
"6309","D19","HEAL_041","HEAL","HEAL_041.20150826.0651.S.01",2015-08-26,"2015","08","26","14:51Z",0.085,0.085,0.03,17,"Aedes","Aedes punctor",161695,0.000105136213240978,57068.8235294118,6,238
"6310","D19","HEAL_041","HEAL","HEAL_041.20150826.0651.S.01",2015-08-26,"2015","08","26","14:51Z",0.085,0.085,0.03,9,"Aedes","Aedes sp.",161695,5.56603481864003e-05,57068.8235294118,3.17647058823529,238
"6311","D19","HEAL_040","HEAL","HEAL_040.20150826.0700.S.01",2015-08-26,"2015","08","26","15:00Z",0.09,0.09,0.05,18,"Aedes","Aedes punctor",161695,0.000111320696372801,89830.5555555555,10,238
"6312","D19","HEAL_040","HEAL","HEAL_040.20150826.0700.S.01",2015-08-26,"2015","08","26","15:00Z",0.09,0.09,0.05,2,"Aedes","Aedes communis",161695,1.23689662636445e-05,89830.5555555555,1.11111111111111,238
"6313","D19","HEAL_040","HEAL","HEAL_040.20150826.0700.S.01",2015-08-26,"2015","08","26","15:00Z",0.09,0.09,0.05,7,"Aedes","Aedes sp.",161695,4.32913819227558e-05,89830.5555555555,3.88888888888889,238
"6314","D19","HEAL_040","HEAL","HEAL_040.20150826.0700.S.01",2015-08-26,"2015","08","26","15:00Z",0.09,0.09,0.05,1,"Aedes","Aedes hexodontus",161695,6.18448313182226e-06,89830.5555555555,0.555555555555555,238
"6315","D19","HEAL_042","HEAL","HEAL_042.20150826.0707.S.01",2015-08-26,"2015","08","26","15:07Z",0.02,0.02,0.01,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,80847.5,0.5,238
"6316","D19","HEAL_042","HEAL","HEAL_042.20150826.0707.S.01",2015-08-26,"2015","08","26","15:07Z",0.02,0.02,0.01,1,"Aedes","Aedes excrucians",161695,6.18448313182226e-06,80847.5,0.5,238
"6317","D19","HEAL_042","HEAL","HEAL_042.20150826.0707.S.01",2015-08-26,"2015","08","26","15:07Z",0.02,0.02,0.01,4,"Aedes","Aedes punctor",161695,2.4737932527289e-05,80847.5,2,238
"6318","D19","HEAL_035","HEAL","HEAL_035.20150826.0714.S.01",2015-08-26,"2015","08","26","15:14Z",0.03,0.03,0.025,1,"Aedes","Aedes communis",161695,6.18448313182226e-06,134745.833333333,0.833333333333333,238
"6319","D19","HEAL_035","HEAL","HEAL_035.20150826.0714.S.01",2015-08-26,"2015","08","26","15:14Z",0.03,0.03,0.025,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,134745.833333333,0.833333333333333,238
"6320","D19","HEAL_043","HEAL","HEAL_043.20150826.0720.S.01",2015-08-26,"2015","08","26","15:20Z",0.025,0.025,0.015,1,"Aedes","Aedes communis",161695,6.18448313182226e-06,97017,0.6,238
"6321","D19","HEAL_043","HEAL","HEAL_043.20150826.0720.S.01",2015-08-26,"2015","08","26","15:20Z",0.025,0.025,0.015,8,"Aedes","Aedes punctor",161695,4.94758650545781e-05,97017,4.8,238
"6322","D19","HEAL_043","HEAL","HEAL_043.20150826.0720.S.01",2015-08-26,"2015","08","26","15:20Z",0.025,0.025,0.015,1,"Aedes","Aedes hexodontus",161695,6.18448313182226e-06,97017,0.6,238
"6323","D19","HEAL_037","HEAL","HEAL_037.20150826.0725.S.01",2015-08-26,"2015","08","26","15:25Z",0.065,0.065,0.025,7,"Aedes","Aedes sp.",161695,4.32913819227558e-05,62190.3846153846,2.69230769230769,238
"6324","D19","HEAL_037","HEAL","HEAL_037.20150826.0725.S.01",2015-08-26,"2015","08","26","15:25Z",0.065,0.065,0.025,2,"Aedes","Aedes punctor",161695,1.23689662636445e-05,62190.3846153846,0.769230769230769,238
"6325","D19","HEAL_038","HEAL","HEAL_038.20150826.0732.S.01",2015-08-26,"2015","08","26","15:32Z",0.04,0.04,0.03,2,"Aedes","Aedes communis",161695,1.23689662636445e-05,121271.25,1.5,238
"6326","D19","HEAL_038","HEAL","HEAL_038.20150826.0732.S.01",2015-08-26,"2015","08","26","15:32Z",0.04,0.04,0.03,12,"Aedes","Aedes punctor",161695,7.42137975818671e-05,121271.25,9,238
"6327","D19","HEAL_038","HEAL","HEAL_038.20150826.0732.S.01",2015-08-26,"2015","08","26","15:32Z",0.04,0.04,0.03,3,"Aedes","Aedes sp.",161695,1.85534493954668e-05,121271.25,2.25,238
"6328","D19","HEAL_038","HEAL","HEAL_038.20150826.0732.S.01",2015-08-26,"2015","08","26","15:32Z",0.04,0.04,0.03,1,"Aedes","Aedes vexans",161695,6.18448313182226e-06,121271.25,0.75,238
"6329","D19","HEAL_038","HEAL","HEAL_038.20150826.0732.S.01",2015-08-26,"2015","08","26","15:32Z",0.04,0.04,0.03,1,"Aedes","Aedes excrucians",161695,6.18448313182226e-06,121271.25,0.75,238
"6330","D19","HEAL_039","HEAL","HEAL_039.20150826.0737.S.01",2015-08-26,"2015","08","26","15:37Z",0.07,0.07,0.055,1,"Aedes","Aedes vexans",161695,6.18448313182226e-06,127046.071428571,0.785714285714286,238
"6331","D19","HEAL_039","HEAL","HEAL_039.20150826.0737.S.01",2015-08-26,"2015","08","26","15:37Z",0.07,0.07,0.055,2,"Aedes","Aedes excrucians",161695,1.23689662636445e-05,127046.071428571,1.57142857142857,238
"6332","D19","HEAL_039","HEAL","HEAL_039.20150826.0737.S.01",2015-08-26,"2015","08","26","15:37Z",0.07,0.07,0.055,19,"Aedes","Aedes sp.",161695,0.000117505179504623,127046.071428571,14.9285714285714,238
"6333","D19","HEAL_039","HEAL","HEAL_039.20150826.0737.S.01",2015-08-26,"2015","08","26","15:37Z",0.07,0.07,0.055,9,"Aedes","Aedes punctor",161695,5.56603481864003e-05,127046.071428571,7.07142857142857,238
"6334","D19","HEAL_039","HEAL","HEAL_039.20150826.0737.S.01",2015-08-26,"2015","08","26","15:37Z",0.07,0.07,0.055,1,"Aedes","Aedes cinereus",161695,6.18448313182226e-06,127046.071428571,0.785714285714286,238
"6335","D19","HEAL_036","HEAL","HEAL_036.20150826.0743.S.01",2015-08-26,"2015","08","26","15:43Z",0.03,0.03,0.015,1,"Aedes","Aedes communis",161695,6.18448313182226e-06,80847.5,0.5,238
"6336","D19","HEAL_036","HEAL","HEAL_036.20150826.0743.S.01",2015-08-26,"2015","08","26","15:43Z",0.03,0.03,0.015,10,"Aedes","Aedes punctor",161695,6.18448313182226e-05,80847.5,5,238
"6337","D19","HEAL_036","HEAL","HEAL_036.20150826.0743.S.01",2015-08-26,"2015","08","26","15:43Z",0.03,0.03,0.015,2,"Aedes","Aedes sp.",161695,1.23689662636445e-05,80847.5,1,238
"6338","D19","HEAL_036","HEAL","HEAL_036.20150826.0743.S.01",2015-08-26,"2015","08","26","15:43Z",0.03,0.03,0.015,2,"Aedes","Aedes vexans",161695,1.23689662636445e-05,80847.5,1,238
"6339","D19","HEAL_036","HEAL","HEAL_036.20150826.0743.S.01",2015-08-26,"2015","08","26","15:43Z",0.03,0.03,0.015,1,"Aedes","Aedes cinereus",161695,6.18448313182226e-06,80847.5,0.5,238
"6340","D19","HEAL_044","HEAL","HEAL_044.20150826.0748.S.01",2015-08-26,"2015","08","26","15:48Z",0.03,0.03,0.02,7,"Aedes","Aedes punctor",161695,4.32913819227558e-05,107796.666666667,4.66666666666667,238
"6341","D19","HEAL_044","HEAL","HEAL_044.20150826.0748.S.01",2015-08-26,"2015","08","26","15:48Z",0.03,0.03,0.02,3,"Aedes","Aedes sp.",161695,1.85534493954668e-05,107796.666666667,2,238
"6342","D19","HEAL_041","HEAL","HEAL_041.20160519.0731.S.01",2016-05-19,"2016","05","19","15:31Z",0.445,0.445,0.443,13,"Culiseta","Culiseta impatiens",161695,8.03982807136894e-05,160968.280898876,12.9415730337079,140
"6343","D19","HEAL_041","HEAL","HEAL_041.20160519.0731.S.01",2016-05-19,"2016","05","19","15:31Z",0.445,0.445,0.443,83,"Culiseta","Culiseta alaskaensis",161695,0.000513312099941247,160968.280898876,82.6269662921348,140
"6344","D19","HEAL_040","HEAL","HEAL_040.20160519.0724.S.01",2016-05-19,"2016","05","19","15:24Z",0.2,0.2,0.2,34,"Culiseta","Culiseta alaskaensis",161695,0.000210272426481957,161695,34,140
"6345","D19","HEAL_040","HEAL","HEAL_040.20160519.0724.S.01",2016-05-19,"2016","05","19","15:24Z",0.2,0.2,0.2,2,"Culiseta","Culiseta impatiens",161695,1.23689662636445e-05,161695,2,140
"6346","D19","HEAL_042","HEAL","HEAL_042.20160519.0716.S.01",2016-05-19,"2016","05","19","15:16Z",0.08,0.08,0.08,5,"Culiseta","Culiseta impatiens",161695,3.09224156591113e-05,161695,5,140
"6347","D19","HEAL_042","HEAL","HEAL_042.20160519.0716.S.01",2016-05-19,"2016","05","19","15:16Z",0.08,0.08,0.08,27,"Culiseta","Culiseta alaskaensis",161695,0.000166981044559201,161695,27,140
"6348","D19","HEAL_035","HEAL","HEAL_035.20160519.0712.S.01",2016-05-19,"2016","05","19","15:12Z",0.145,0.145,0.145,34,"Culiseta","Culiseta alaskaensis",161695,0.000210272426481957,161695,34,140
"6349","D19","HEAL_043","HEAL","HEAL_043.20160519.0705.S.01",2016-05-19,"2016","05","19","15:05Z",0.06,0.06,0.06,3,"Culiseta","Culiseta impatiens",161695,1.85534493954668e-05,161695,3,140
"6350","D19","HEAL_043","HEAL","HEAL_043.20160519.0705.S.01",2016-05-19,"2016","05","19","15:05Z",0.06,0.06,0.06,10,"Culiseta","Culiseta alaskaensis",161695,6.18448313182226e-05,161695,10,140
"6351","D19","HEAL_038","HEAL","HEAL_038.20160519.0659.S.01",2016-05-19,"2016","05","19","14:59Z",0.017,0.017,0.017,1,"Culiseta","Culiseta impatiens",161695,6.18448313182226e-06,161695,1,140
"6352","D19","HEAL_038","HEAL","HEAL_038.20160519.0659.S.01",2016-05-19,"2016","05","19","14:59Z",0.017,0.017,0.017,6,"Culiseta","Culiseta alaskaensis",161695,3.71068987909335e-05,161695,6,140
"6353","D19","HEAL_037","HEAL","HEAL_037.20160519.0651.S.01",2016-05-19,"2016","05","19","14:51Z",0.01,0.01,0.01,1,"Culiseta","Culiseta sp.",161695,6.18448313182226e-06,161695,1,140
"6354","D19","HEAL_037","HEAL","HEAL_037.20160519.0651.S.01",2016-05-19,"2016","05","19","14:51Z",0.01,0.01,0.01,3,"Culiseta","Culiseta alaskaensis",161695,1.85534493954668e-05,161695,3,140
"6355","D19","HEAL_039","HEAL","HEAL_039.20160519.0640.S.01",2016-05-19,"2016","05","19","14:40Z",0.065,0.065,0.065,1,"Culiseta","Culiseta sp.",161695,6.18448313182226e-06,161695,1,140
"6356","D19","HEAL_039","HEAL","HEAL_039.20160519.0640.S.01",2016-05-19,"2016","05","19","14:40Z",0.065,0.065,0.065,15,"Culiseta","Culiseta alaskaensis",161695,9.27672469773339e-05,161695,15,140
"6357","D19","HEAL_039","HEAL","HEAL_039.20160519.0640.S.01",2016-05-19,"2016","05","19","14:40Z",0.065,0.065,0.065,2,"Culiseta","Culiseta impatiens",161695,1.23689662636445e-05,161695,2,140
"6358","D19","HEAL_036","HEAL","HEAL_036.20160519.0631.S.01",2016-05-19,"2016","05","19","14:31Z",0.095,0.095,0.095,31,"Culiseta","Culiseta alaskaensis",161695,0.00019171897708649,161695,31,140
"6359","D19","HEAL_036","HEAL","HEAL_036.20160519.0631.S.01",2016-05-19,"2016","05","19","14:31Z",0.095,0.095,0.095,7,"Culiseta","Culiseta impatiens",161695,4.32913819227558e-05,161695,7,140
"6360","D19","HEAL_044","HEAL","HEAL_044.20160519.0622.S.01",2016-05-19,"2016","05","19","14:22Z",0.03,0.03,0.03,11,"Culiseta","Culiseta alaskaensis",161695,6.80293144500448e-05,161695,11,140
"6361","D19","HEAL_044","HEAL","HEAL_044.20160519.0622.S.01",2016-05-19,"2016","05","19","14:22Z",0.03,0.03,0.03,1,"Culiseta","Culiseta impatiens",161695,6.18448313182226e-06,161695,1,140
"6362","D19","HEAL_044","HEAL","HEAL_044.20160519.1907.S.01",2016-05-20,"2016","05","20","03:07Z",0.015,0.015,0.005,1,"Culiseta","Culiseta alaskaensis",161695,6.18448313182226e-06,53898.3333333333,0.333333333333333,141
"6363","D19","HEAL_036","HEAL","HEAL_036.20160519.1915.S.01",2016-05-20,"2016","05","20","03:15Z",0.012,0.012,0.012,3,"Culiseta","Culiseta impatiens",161695,1.85534493954668e-05,161695,3,141
"6364","D19","HEAL_036","HEAL","HEAL_036.20160519.1915.S.01",2016-05-20,"2016","05","20","03:15Z",0.012,0.012,0.012,2,"Culiseta","Culiseta alaskaensis",161695,1.23689662636445e-05,161695,2,141
"6365","D19","HEAL_039","HEAL","HEAL_039.20160519.1923.S.01",2016-05-20,"2016","05","20","03:23Z",0.003,0.003,0.003,1,"Culiseta","Culiseta alaskaensis",161695,6.18448313182226e-06,161695,1,141
"6366","D19","HEAL_038","HEAL","HEAL_038.20160519.1931.S.01",2016-05-20,"2016","05","20","03:31Z",0.002,0.002,0.002,1,"Culiseta","Culiseta alaskaensis",161695,6.18448313182226e-06,161695,1,141
"6367","D19","HEAL_037","HEAL","HEAL_037.20160519.1937.S.01",2016-05-20,"2016","05","20","03:37Z",0.052,0.052,0.05,2,"Culiseta","Culiseta alaskaensis",161695,1.23689662636445e-05,155475.961538462,1.92307692307692,141
"6368","D19","HEAL_043","HEAL","HEAL_043.20160519.1941.S.01",2016-05-20,"2016","05","20","03:41Z",0.003,0.003,0,NA,NA,NA,NA,NA,NA,NA,141
"6369","D19","HEAL_035","HEAL","HEAL_035.20160519.1946.S.01",2016-05-20,"2016","05","20","03:46Z",0.005,0.005,0.005,2,"Culiseta","Culiseta alaskaensis",161695,1.23689662636445e-05,161695,2,141
"6370","D19","HEAL_042","HEAL","HEAL_042.20160519.1950.S.01",2016-05-20,"2016","05","20","03:50Z",0.03,0.03,0.015,2,"Culiseta","Culiseta alaskaensis",161695,1.23689662636445e-05,80847.5,1,141
"6371","D19","HEAL_042","HEAL","HEAL_042.20160519.1950.S.01",2016-05-20,"2016","05","20","03:50Z",0.03,0.03,0.015,1,"Culiseta","Culiseta impatiens",161695,6.18448313182226e-06,80847.5,0.5,141
"6372","D19","HEAL_040","HEAL","HEAL_040.20160519.1957.S.01",2016-05-20,"2016","05","20","03:57Z",0.02,0.02,0.02,4,"Culiseta","Culiseta alaskaensis",161695,2.4737932527289e-05,161695,4,141
"6373","D19","HEAL_041","HEAL","HEAL_041.20160519.2003.S.01",2016-05-20,"2016","05","20","04:03Z",0.055,0.055,0.055,2,"Culiseta","Culiseta impatiens",161695,1.23689662636445e-05,161695,2,141
"6374","D19","HEAL_041","HEAL","HEAL_041.20160519.2003.S.01",2016-05-20,"2016","05","20","04:03Z",0.055,0.055,0.055,8,"Culiseta","Culiseta alaskaensis",161695,4.94758650545781e-05,161695,8,141
"6375","D19","HEAL_044","HEAL","HEAL_044.20160520.0608.S.01",2016-05-20,"2016","05","20","14:08Z",0.182,0.182,0.18,1,"Culiseta","Culiseta sp.",161695,6.18448313182226e-06,159918.131868132,0.989010989010989,141
"6376","D19","HEAL_044","HEAL","HEAL_044.20160520.0608.S.01",2016-05-20,"2016","05","20","14:08Z",0.182,0.182,0.18,2,"Culiseta","Culiseta minnesotae",161695,1.23689662636445e-05,159918.131868132,1.97802197802198,141
"6377","D19","HEAL_044","HEAL","HEAL_044.20160520.0608.S.01",2016-05-20,"2016","05","20","14:08Z",0.182,0.182,0.18,66,"Culiseta","Culiseta alaskaensis",161695,0.000408175886700269,159918.131868132,65.2747252747253,141
"6378","D19","HEAL_044","HEAL","HEAL_044.20160520.0608.S.01",2016-05-20,"2016","05","20","14:08Z",0.182,0.182,0.18,4,"Culiseta","Culiseta impatiens",161695,2.4737932527289e-05,159918.131868132,3.95604395604396,141
"6379","D19","HEAL_036","HEAL","HEAL_036.20160520.0618.S.01",2016-05-20,"2016","05","20","14:18Z",0.165,0.165,0.158,5,"Culiseta","Culiseta impatiens",161695,3.09224156591113e-05,154835.212121212,4.78787878787879,141
"6380","D19","HEAL_036","HEAL","HEAL_036.20160520.0618.S.01",2016-05-20,"2016","05","20","14:18Z",0.165,0.165,0.158,3,"Culiseta","Culiseta minnesotae",161695,1.85534493954668e-05,154835.212121212,2.87272727272727,141
"6381","D19","HEAL_036","HEAL","HEAL_036.20160520.0618.S.01",2016-05-20,"2016","05","20","14:18Z",0.165,0.165,0.158,58,"Culiseta","Culiseta alaskaensis",161695,0.000358700021645691,154835.212121212,55.5393939393939,141
"6382","D19","HEAL_039","HEAL","HEAL_039.20160520.0625.S.01",2016-05-20,"2016","05","20","14:25Z",1.055,1.055,1.055,13,"Culiseta","Culiseta impatiens",161695,8.03982807136894e-05,161695,13,141
"6383","D19","HEAL_039","HEAL","HEAL_039.20160520.0625.S.01",2016-05-20,"2016","05","20","14:25Z",1.055,1.055,1.055,1,"Culiseta","Culiseta sp.",161695,6.18448313182226e-06,161695,1,141
"6384","D19","HEAL_039","HEAL","HEAL_039.20160520.0625.S.01",2016-05-20,"2016","05","20","14:25Z",1.055,1.055,1.055,154,"Culiseta","Culiseta alaskaensis",161695,0.000952410402300628,161695,154,141
"6385","D19","HEAL_039","HEAL","HEAL_039.20160520.0625.S.01",2016-05-20,"2016","05","20","14:25Z",1.055,1.055,1.055,18,"Culiseta","Culiseta minnesotae",161695,0.000111320696372801,161695,18,141
"6386","D19","HEAL_038","HEAL","HEAL_038.20160520.0634.S.01",2016-05-20,"2016","05","20","14:34Z",1.285,1.285,1.275,2,"Culiseta","Culiseta impatiens",161695,1.23689662636445e-05,160436.673151751,1.98443579766537,141
"6387","D19","HEAL_038","HEAL","HEAL_038.20160520.0634.S.01",2016-05-20,"2016","05","20","14:34Z",1.285,1.285,1.275,4,"Culiseta","Culiseta minnesotae",161695,2.4737932527289e-05,160436.673151751,3.96887159533074,141
"6388","D19","HEAL_038","HEAL","HEAL_038.20160520.0634.S.01",2016-05-20,"2016","05","20","14:34Z",1.285,1.285,1.275,201,"Culiseta","Culiseta alaskaensis",161695,0.00124308110949627,160436.673151751,199.43579766537,141
"6389","D19","HEAL_037","HEAL","HEAL_037.20160520.0640.S.01",2016-05-20,"2016","05","20","14:40Z",0.32,0.32,0.32,2,"Culiseta","Culiseta impatiens",161695,1.23689662636445e-05,161695,2,141
"6390","D19","HEAL_037","HEAL","HEAL_037.20160520.0640.S.01",2016-05-20,"2016","05","20","14:40Z",0.32,0.32,0.32,49,"Culiseta","Culiseta alaskaensis",161695,0.000303039673459291,161695,49,141
"6391","D19","HEAL_037","HEAL","HEAL_037.20160520.0640.S.01",2016-05-20,"2016","05","20","14:40Z",0.32,0.32,0.32,6,"Culiseta","Culiseta minnesotae",161695,3.71068987909335e-05,161695,6,141
"6392","D19","HEAL_043","HEAL","HEAL_043.20160520.0645.S.01",2016-05-20,"2016","05","20","14:45Z",0.34,0.34,0.34,4,"Culiseta","Culiseta minnesotae",161695,2.4737932527289e-05,161695,4,141
"6393","D19","HEAL_043","HEAL","HEAL_043.20160520.0645.S.01",2016-05-20,"2016","05","20","14:45Z",0.34,0.34,0.34,5,"Culiseta","Culiseta impatiens",161695,3.09224156591113e-05,161695,5,141
"6394","D19","HEAL_043","HEAL","HEAL_043.20160520.0645.S.01",2016-05-20,"2016","05","20","14:45Z",0.34,0.34,0.34,50,"Culiseta","Culiseta alaskaensis",161695,0.000309224156591113,161695,50,141
"6395","D19","HEAL_035","HEAL","HEAL_035.20160520.0652.S.01",2016-05-20,"2016","05","20","14:52Z",0.75,0.75,0.75,22,"Culiseta","Culiseta minnesotae",161695,0.00013605862890009,161695,22,141
"6396","D19","HEAL_035","HEAL","HEAL_035.20160520.0652.S.01",2016-05-20,"2016","05","20","14:52Z",0.75,0.75,0.75,140,"Culiseta","Culiseta alaskaensis",161695,0.000865827638455116,161695,140,141
"6397","D19","HEAL_035","HEAL","HEAL_035.20160520.0652.S.01",2016-05-20,"2016","05","20","14:52Z",0.75,0.75,0.75,6,"Culiseta","Culiseta impatiens",161695,3.71068987909335e-05,161695,6,141
"6398","D19","HEAL_042","HEAL","HEAL_042.20160520.0657.S.01",2016-05-20,"2016","05","20","14:57Z",0.195,0.195,0.195,1,"Culiseta","Culiseta minnesotae",161695,6.18448313182226e-06,161695,1,141
"6399","D19","HEAL_042","HEAL","HEAL_042.20160520.0657.S.01",2016-05-20,"2016","05","20","14:57Z",0.195,0.195,0.195,1,"Culiseta","Culiseta impatiens",161695,6.18448313182226e-06,161695,1,141
"6400","D19","HEAL_042","HEAL","HEAL_042.20160520.0657.S.01",2016-05-20,"2016","05","20","14:57Z",0.195,0.195,0.195,76,"Culiseta","Culiseta alaskaensis",161695,0.000470020718018492,161695,76,141
"6401","D19","HEAL_040","HEAL","HEAL_040.20160520.0701.S.01",2016-05-20,"2016","05","20","15:01Z",0.87,0.87,0.87,9,"Culiseta","Culiseta minnesotae",161695,5.56603481864003e-05,161695,9,141
